node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
380,379,9,3,2,10.470209471707786,5.235104735853893,"[15, 18, 9]",9
381,380,18,4,1,4.696156548455914,4.696156548455914,"[15, 18, 9, 18]",12
382,378,8,10,6,38.55522467078175,6.425870778463625,"[15, 11, 1, 4, 2, 12, 8, 2, 12, 8]",24
383,382,3,11,5,31.500366899588045,6.300073379917609,"[15, 11, 1, 4, 2, 12, 8, 2, 12, 8, 3]",26
384,383,4,12,4,25.86072986203702,6.465182465509255,"[15, 11, 1, 4, 2, 12, 8, 2, 12, 8, 3, 4]",28
385,384,3,13,3,18.805872090843316,6.268624030281106,"[15, 11, 1, 4, 2, 12, 8, 2, 12, 8, 3, 4, 3]",31
386,385,4,14,2,12.694494808744729,6.347247404372364,"[15, 11, 1, 4, 2, 12, 8, 2, 12, 8, 3, 4, 3, 4]",34
387,244,9,12,2,11.043403952828278,5.521701976414139,"[21, 10, 12, 6, 8, 13, 18, 8, 12, 6, 6, 9]",30
388,387,18,13,1,3.988546181634577,3.988546181634577,"[21, 10, 12, 6, 8, 13, 18, 8, 12, 6, 6, 9, 18]",33
389,386,2,15,1,6.111377282098586,6.111377282098586,"[15, 11, 1, 4, 2, 12, 8, 2, 12, 8, 3, 4, 3, 4, 2]",36
390,274,21,14,5,41.12519559885257,8.225039119770514,"[7, 20, 8, 2, 2, 13, 20, 15, 21, 8, 3, 4, 13, 21]",34
391,390,11,15,4,32.786207156870056,8.196551789217514,"[7, 20, 8, 2, 2, 13, 20, 15, 21, 8, 3, 4, 13, 21, 11]",37
392,164,12,5,1,4.932026670729693,4.932026670729693,"[7, 20, 8, 2, 12]",13
393,391,19,16,3,24.542325458976904,8.180775152992302,"[7, 20, 8, 2, 2, 13, 20, 15, 21, 8, 3, 4, 13, 21, 11, 19]",40
394,393,4,17,2,16.20333701699439,8.101668508497195,"[7, 20, 8, 2, 2, 13, 20, 15, 21, 8, 3, 4, 13, 21, 11, 19, 4]",40
395,394,2,18,1,7.054857771193702,7.054857771193702,"[7, 20, 8, 2, 2, 13, 20, 15, 21, 8, 3, 4, 13, 21, 11, 19, 4, 2]",42
396,92,14,3,12,86.48933497837504,7.207444581531253,"[7, 20, 14]",8
397,396,2,4,11,81.08556806309778,7.371415278463434,"[7, 20, 14, 2]",10
398,397,16,5,10,73.55897004735652,7.3558970047356524,"[7, 20, 14, 2, 16]",12
399,398,13,6,9,66.26824215388905,7.363138017098783,"[7, 20, 14, 2, 16, 13]",14
400,399,11,7,8,59.685124627242914,7.460640578405364,"[7, 20, 14, 2, 16, 13, 11]",17
401,0,12,1,15,91.5119353521064,6.100795690140427,[12],3
402,401,8,2,14,86.10816843682915,6.15058345977351,"[12, 8]",6
403,402,2,3,13,79.05331066563545,6.081023897356573,"[12, 8, 2]",8
404,403,16,4,12,70.5676577573918,5.880638146449317,"[12, 8, 2, 16]",10
405,404,12,5,11,63.113903787857275,5.737627617077934,"[12, 8, 2, 16, 12]",12
406,405,6,6,10,56.530786261211134,5.653078626121113,"[12, 8, 2, 16, 12, 6]",14
407,406,6,7,9,49.94766873456499,5.549740970507221,"[12, 8, 2, 16, 12, 6, 6]",16
408,407,8,8,8,43.836291452466405,5.479536431558301,"[12, 8, 2, 16, 12, 6, 6, 8]",18
409,408,13,9,7,37.82636840694075,5.4037669152772505,"[12, 8, 2, 16, 12, 6, 6, 8, 13]",20
410,409,9,10,6,30.771510635747052,5.128585105957842,"[12, 8, 2, 16, 12, 6, 6, 8, 13, 9]",23
411,410,18,11,5,25.839483965017358,5.167896793003472,"[12, 8, 2, 16, 12, 6, 6, 8, 13, 9, 18]",26
412,411,6,12,4,20.671587172013886,5.167896793003472,"[12, 8, 2, 16, 12, 6, 6, 8, 13, 9, 18, 6]",28
413,412,6,13,3,15.031950134462857,5.010650044820952,"[12, 8, 2, 16, 12, 6, 6, 8, 13, 9, 18, 6, 6]",30
414,413,9,14,2,8.920572852364272,4.460286426182136,"[12, 8, 2, 16, 12, 6, 6, 8, 13, 9, 18, 6, 6, 9]",33
415,414,1,15,1,4.460286426182136,4.460286426182136,"[12, 8, 2, 16, 12, 6, 6, 8, 13, 9, 18, 6, 6, 9, 1]",35
416,400,5,8,7,49.87285623677532,7.12469374811076,"[7, 20, 14, 2, 16, 13, 11, 5]",20
