node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
1305,1304,18,9,5,27.26186686818565,5.45237337363713,"[13, 8, 12, 9, 4, 16, 13, 9, 18]",22
1306,1305,8,10,4,21.74382854361127,5.435957135902817,"[13, 8, 12, 9, 4, 16, 13, 9, 18, 8]",24
1307,1306,3,11,3,15.862545184892301,5.287515061630767,"[13, 8, 12, 9, 4, 16, 13, 9, 18, 8, 3]",27
1308,1307,4,12,2,11.498827961157762,5.749413980578881,"[13, 8, 12, 9, 4, 16, 13, 9, 18, 8, 3, 4]",30
1309,1308,2,13,1,5.51803832457438,5.51803832457438,"[13, 8, 12, 9, 4, 16, 13, 9, 18, 8, 3, 4, 2]",32
1310,1281,1,17,2,12.655706241180265,6.327853120590133,"[20, 15, 10, 16, 12, 9, 4, 13, 6, 9, 4, 13, 4, 2, 2, 13, 1]",40
1311,1295,7,15,3,19.30236857332161,6.434122857773869,"[7, 21, 6, 6, 6, 6, 6, 8, 2, 13, 18, 9, 4, 13, 7]",32
1312,1311,20,16,2,12.196808041662994,6.098404020831497,"[7, 21, 6, 6, 6, 6, 6, 8, 2, 13, 18, 9, 4, 13, 7, 20]",35
1313,1312,14,17,1,4.825416862039953,4.825416862039953,"[7, 21, 6, 6, 6, 6, 6, 8, 2, 13, 18, 9, 4, 13, 7, 20, 14]",38
1314,1277,6,10,4,22.712152798699748,5.678038199674937,"[20, 13, 9, 4, 12, 6, 6, 9, 18, 6]",24
1315,425,16,19,1,6.675108148435951,6.675108148435951,"[20, 16, 12, 9, 18, 8, 16, 3, 4, 13, 7, 1, 1, 4, 16, 16, 16, 16, 16]",42
1316,731,11,8,3,17.71089963673739,5.903633212245797,"[20, 15, 21, 21, 9, 4, 13, 11]",19
1317,1260,6,19,3,20.183472055713757,6.727824018571252,"[20, 16, 13, 7, 21, 7, 7, 8, 2, 13, 6, 8, 12, 6, 6, 9, 1, 18, 6]",41
1318,533,10,9,4,28.362635019685342,7.090658754921336,"[20, 15, 21, 21, 20, 3, 4, 13, 10]",18
1319,1318,12,10,3,16.342169712836913,5.447389904278971,"[20, 15, 21, 21, 20, 3, 4, 13, 10, 12]",21
1320,1319,8,11,2,11.055053212491547,5.5275266062457735,"[20, 15, 21, 21, 20, 3, 4, 13, 10, 12, 8]",24
1321,1320,12,12,1,4.825416862039953,4.825416862039953,"[20, 15, 21, 21, 20, 3, 4, 13, 10, 12, 8, 12]",27
1322,508,18,19,2,9.421107583707089,4.7105537918535445,"[20, 15, 21, 20, 16, 12, 6, 9, 4, 2, 13, 8, 3, 18, 8, 16, 16, 3, 18]",46
1323,1259,4,5,50,371.69270066380835,7.433854013276167,"[20, 15, 7, 9, 4]",12
1324,1323,13,6,26,197.0885845290996,7.580330174196138,"[20, 15, 7, 9, 4, 13]",14
1325,1324,1,7,16,121.29508092590108,7.580942557868817,"[20, 15, 7, 9, 4, 13, 1]",16
1326,1325,18,8,15,112.75964327703268,7.517309551802179,"[20, 15, 7, 9, 4, 13, 1, 18]",19
1327,1326,8,9,14,107.93422641499272,7.709587601070909,"[20, 15, 7, 9, 4, 13, 1, 18, 8]",22
1328,1327,16,10,13,100.56283523536969,7.735602710413053,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16]",24
1329,1328,16,11,12,93.19229487845928,7.76602457320494,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16]",26
1330,1329,2,12,11,85.58809440498716,7.780735854998833,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16, 2]",28
