parent_id,action,child_id
275,9,1817
275,8,2785
276,12,2251
276,16,3704
276,3,4914
276,13,6123
276,2,7333
277,6,609
277,8,960
277,9,1313
278,16,4148
278,13,7536
279,1,347
279,4,545
279,18,742
280,9,481
280,6,657
280,8,855
281,4,743
281,1,1074
281,18,1271
282,6,5448
282,8,8022
283,6,323
283,9,521
283,8,722
284,6,614
284,9,944
284,8,1384
285,13,417
285,2,527
285,3,725
285,16,945
285,12,1143
286,16,484
286,2,792
286,3,1122
286,13,1518
286,12,1782
287,13,1586
287,3,2311
287,2,3125
287,12,3565
287,16,4317
288,11,3895
288,10,6602
288,21,9240
289,2,2472
289,12,3725
289,13,4956
289,16,6186
289,3,7353
290,8,1719
290,6,3414
290,9,4623
291,3,4622
291,12,8030
292,12,4757
292,3,7552
293,9,665
293,6,1107
293,8,1435
294,12,1727
294,2,2717
294,13,4432
294,3,5883
294,16,7092
295,8,1044
295,9,1484
295,6,2055
296,4,1157
296,18,1950
296,1,3138
297,6,1368
297,21,3222
297,11,4321
297,20,5642
297,9,7073
297,8,8392
297,7,9379
298,8,1481
298,9,3199
298,6,4408
299,13,1486
299,12,1728
299,3,2718
299,2,3443
299,16,3928
300,12,1137
300,16,1709
300,3,2259
300,13,2809
300,2,3359
301,3,1426
301,2,1557
301,13,2085
301,12,2898
301,16,3668
302,16,499
302,3,831
302,13,1160
302,12,1490
302,2,1820
303,1,701
303,6,1031
303,10,1361
303,7,1692
303,8,2022
303,9,2308
303,20,2638
303,21,2836
303,11,3296
303,18,3538
303,4,3801
304,7,746
304,21,1427
304,8,1867
304,6,2417
304,9,2945
304,11,3495
304,1,4045
304,18,4594
304,4,5143
304,10,5693
304,20,6243
305,4,920
305,18,1866
305,1,2197
306,8,4634
306,6,7296
306,9,9980
307,2,1363
307,12,2705
307,13,3695
307,3,4355
307,16,5455
308,9,660
308,8,1056
308,6,1386
309,13,2025
309,3,3038
309,12,4534
309,2,5677
309,16,6668
310,6,1674
310,9,2355
310,8,3037
311,1,1675
311,4,3631
311,18,4579
312,3,1416
312,16,1917
312,2,2599
312,12,3348
312,13,4291
313,9,4762
313,18,7664
314,20,733
314,21,1280
314,11,1834
314,10,2385
314,7,2935
314,8,3485
314,18,4035
314,9,4585
314,1,5135
314,6,5686
314,4,6235
315,6,1658
315,8,2165
315,9,3087
316,6,2117
316,9,3479
316,8,4999
317,2,1173
317,3,1281
317,16,1920
317,12,2360
317,13,2911
318,3,1329
318,13,2031
318,2,2802
318,16,3484
318,12,3968
319,16,1488
319,3,2961
319,12,4391
319,13,5381
319,2,6635
320,9,649
320,8,1110
320,6,1439
321,16,1618
321,12,3004
321,3,4456
321,2,5160
321,13,6612
322,20,1093
322,9,1621
322,7,2061
322,1,2611
322,10,3161
322,4,3711
322,8,4261
322,6,4811
322,21,5361
322,11,5911
322,18,6461
323,6,1116
323,8,1512
323,9,2106
324,8,720
324,9,985
324,6,1382
325,4,790
325,1,1119
325,18,1449
326,20,1293
326,8,2284
326,18,3320
326,21,4310
326,1,5300
326,4,6488
326,9,7280
326,7,8270
326,6,9464
327,4,2220
327,18,2946
327,10,4153
327,9,5144
327,8,6133
327,11,6926
327,7,7916
327,1,8906
327,20,9897
328,8,1070
328,6,1729
328,9,2522
329,3,461
329,2,879
329,12,1121
329,16,1473
329,13,1847
330,9,1232
330,8,1694
330,6,2310
331,1,1365
331,4,2157
331,18,2862
332,16,4689
332,12,7790
333,6,2158
333,21,2861
333,8,4097
333,4,5282
333,18,6736
333,20,8425
333,9,9392
334,4,508
334,1,886
334,18,1214
335,13,1067
335,3,1837
335,2,2585
335,12,3333
335,16,4059
336,13,1505
336,3,2210
336,12,2933
336,2,3658
336,16,4385
337,8,4732
337,4,7348
337,11,9281
338,2,3666
338,13,6569
338,22,9495
339,18,2952
339,6,6166
339,21,8320
340,18,535
340,1,865
340,4,1303
341,1,1438
341,18,1899
341,4,2648
342,16,671
342,3,955
342,12,1394
342,2,1748
342,13,2100
343,12,1155
343,13,1882
343,3,2630
343,2,3356
343,16,4038
344,3,478
344,16,810
344,12,1403
344,13,1712
344,2,2043
345,6,784
345,9,1115
345,8,1445
346,6,1336
346,8,1930
346,9,2526
347,4,1206
347,18,1997
347,1,2392
348,2,2104
348,12,3533
348,16,4678
348,13,6130
348,3,7076
349,6,988
349,9,1295
349,8,2042
350,1,943
350,18,1538
350,4,2132
351,1,1385
351,4,1583
351,18,2199
352,9,1408
352,6,2530
352,8,3322
353,18,3433
353,1,7042
353,12,9218
354,13,689
354,16,1569
354,2,2253
354,12,2694
354,3,3354
355,9,1397
355,8,2145
355,6,2629
356,8,3370
356,6,6251
356,9,8913
357,1,4273
357,9,7393
357,11,9568
358,2,2491
358,16,3523
358,3,4712
358,13,5880
358,12,7354
359,18,2279
359,1,3490
359,4,4699
360,1,1393
360,4,2423
360,18,3127
361,2,911
361,12,1370
361,13,2008
361,16,2558
361,3,3130
362,6,3438
362,9,6142
362,8,9066
363,8,5244
363,6,8146
364,10,2011
364,1,2671
364,11,3904
364,20,5005
364,6,6193
364,9,7424
364,4,8611
364,18,9819
365,9,3268
365,8,5930
365,6,8855
366,9,964
366,6,1558
366,8,2153
367,7,2458
367,4,3667
367,11,4767
367,8,5977
367,6,6967
367,10,8177
367,21,9278
367,20,9938
368,18,433
368,1,766
368,4,1094
369,13,963
369,16,1623
369,3,2217
369,2,2832
369,12,3426
370,1,3798
370,4,6262
370,18,8902
371,2,570
371,16,767
371,12,1164
371,13,1560
371,3,1758
372,4,2351
372,1,3583
372,18,4770
373,13,901
373,3,1495
373,12,2309
373,2,3167
373,16,3343
374,3,726
374,2,990
374,12,1254
374,16,1650
374,13,1958
375,1,3590
375,9,5941
375,10,8823
376,16,1682
376,2,2892
376,3,4431
376,13,5972
376,12,6411
377,18,1125
377,1,1918
377,4,2821
378,8,4698
378,11,5619
378,18,8257
379,8,1630
379,6,2005
379,9,2751
380,2,1038
380,13,1765
380,16,2469
380,12,3413
380,3,4140
381,3,4472
381,13,6120
381,2,8736
382,6,2492
382,8,3681
382,9,4561
383,1,3929
383,4,5887
383,18,9473
384,8,2621
384,6,3326
384,9,4556
385,2,999
385,16,1308
385,12,1924
385,3,2583
385,13,3001
386,20,2982
386,1,6150
386,4,8811
387,4,3990
387,18,8124
387,1,9795
388,8,1380
388,6,2040
388,9,2613
389,12,1514
389,16,2393
389,13,3298
389,2,4486
389,3,5476
390,16,1733
390,12,3118
390,3,4108
390,13,5098
390,2,6088
391,1,740
391,4,1071
391,18,1423
392,6,1289
392,8,2323
392,9,3050
393,1,2066
393,10,3252
393,11,3911
393,9,4703
393,21,5496
393,18,6288
393,8,7278
393,6,8466
393,7,9456
394,9,1185
394,8,1757
394,6,2307
395,6,747
395,8,989
395,9,1275
396,1,1320
396,4,2002
396,18,2596
397,16,643
397,3,995
397,2,1325
397,12,1659
397,13,1988
398,8,2003
398,9,3235
398,6,4446
399,18,4447
399,11,5833
399,21,8737
400,18,1369
400,4,1897
400,1,2645
401,8,1529
401,6,2255
401,9,3003
402,18,1762
402,9,3015
402,7,4229
402,8,5879
402,6,7087
402,11,8294
402,10,9239
402,21,9965
403,9,1840
403,6,3027
403,8,4479
404,6,4737
404,8,6914
404,16,9109
405,1,3774
405,4,6678
405,18,9558
406,4,778
406,1,998
406,18,1193
407,7,933
407,8,1594
407,4,2274
407,6,2825
407,1,3331
407,11,3772
407,20,4344
407,18,4873
407,9,5423
407,21,5995
407,10,6522
408,9,1327
408,6,2291
408,8,3061
409,3,1063
409,13,2361
409,12,3089
409,2,3836
409,16,4606
410,2,612
410,3,1008
410,12,1117
410,13,1536
410,16,1778
411,9,1006
411,8,1600
411,6,2261
412,6,588
