parent_id,action,child_id
139,12,1325
140,3,733
140,16,1286
140,12,1943
140,2,2604
140,13,3154
141,9,270
141,8,515
141,6,798
142,1,450
142,18,693
142,4,822
143,3,738
143,2,1486
143,12,1926
143,13,2586
143,16,3136
144,6,444
144,8,685
144,9,817
145,6,477
145,9,721
145,8,961
146,6,523
146,9,871
146,8,1202
147,9,345
147,8,546
147,6,743
148,9,1162
148,8,1733
148,6,2261
149,12,519
149,2,897
149,16,1249
149,3,1557
149,13,1888
150,6,481
150,8,679
150,9,877
151,3,365
151,12,608
151,2,916
151,16,1138
151,13,1378
152,8,504
152,6,856
152,9,1186
153,13,527
153,12,858
153,3,1188
153,2,1518
153,16,1848
154,18,462
154,4,989
154,1,1297
155,3,420
155,12,662
155,13,925
155,16,1167
155,2,1365
156,8,331
156,10,551
156,21,794
156,9,1036
156,6,1278
156,11,1498
156,18,1740
156,4,1982
156,1,2224
156,20,2444
156,7,2686
157,18,469
157,1,735
157,4,978
158,12,377
158,2,686
158,16,906
158,13,1172
158,3,1282
159,13,406
159,3,559
159,2,885
159,12,1106
159,16,1345
160,4,429
160,1,715
160,18,931
161,8,467
161,6,731
161,9,952
162,8,732
162,1,1287
162,21,1837
162,18,2387
162,20,2937
162,6,3465
162,7,4037
162,9,4587
162,10,5137
162,4,5687
162,11,6237
163,16,1900
163,13,2912
163,12,3902
163,3,5421
163,2,6631
164,16,1574
164,3,2674
164,2,3884
164,13,5094
164,12,6304
165,2,362
165,12,560
165,16,800
165,13,1020
165,3,1301
166,18,380
166,4,641
166,1,905
167,3,411
167,12,677
167,2,875
167,16,1135
167,13,1333
168,9,1180
168,6,1731
168,8,2281
169,3,457
169,12,634
169,2,832
169,13,964
169,16,1225
170,6,302
170,8,498
170,9,697
171,20,1623
171,1,2569
171,7,3889
171,9,5209
171,18,6527
171,6,7959
171,4,8839
172,16,280
172,2,520
172,12,762
172,3,1007
172,13,1248
173,18,591
173,4,987
173,1,1317
174,3,394
174,12,592
174,16,790
174,13,966
174,2,1164
175,1,307
175,18,571
175,4,770
176,8,308
176,9,506
176,6,725
177,18,442
177,4,684
177,1,903
178,8,419
178,9,661
178,6,904
179,2,399
179,3,598
179,13,928
179,12,1082
179,16,1414
180,7,428
180,21,580
180,20,776
180,6,1039
180,10,1257
180,8,1500
180,1,1743
180,18,1985
180,11,2227
180,4,2469
180,9,2689
181,8,424
181,9,666
181,6,911
182,8,495
182,6,737
182,9,975
183,8,1573
183,3,3443
183,16,4543
183,6,5423
183,9,6743
183,15,8173
183,14,9491
184,8,1045
184,6,1701
184,9,2229
185,10,425
185,8,621
185,1,864
185,20,1083
185,21,1347
185,6,1499
185,7,1741
185,9,1983
185,18,2226
185,11,2490
185,4,2710
186,18,1068
186,4,1728
186,1,2278
187,12,292
187,3,539
187,2,780
187,16,1042
187,13,1239
188,9,466
188,6,705
188,8,949
189,18,499
189,1,744
189,4,983
190,6,719
190,9,1051
190,8,1381
191,13,590
191,2,854
191,3,1247
191,12,1644
191,16,1908
192,1,1158
192,4,1709
192,18,2259
193,14,497
193,6,740
193,9,982
193,16,1226
193,8,1422
193,3,1686
193,15,1949
193,13,2191
193,2,2432
193,12,2653
193,17,2895
194,12,521
194,2,874
194,13,1315
194,16,1645
194,3,1975
195,13,460
195,16,503
195,2,701
195,12,899
195,3,1097
196,18,482
196,1,680
196,4,878
197,1,726
197,18,1056
197,4,1386
198,8,704
198,6,1055
198,9,1363
199,9,287
199,4,530
199,21,771
199,8,1013
199,10,1255
199,6,1497
199,20,1739
199,1,1981
199,11,2223
199,7,2465
199,18,2685
200,1,353
200,18,595
200,19,838
200,2,1058
200,16,1300
200,13,1520
200,22,1784
200,5,2004
200,3,2268
200,12,2510
200,4,2730
201,6,487
201,9,708
201,8,972
202,1,449
202,18,602
202,4,907
203,8,294
203,9,557
203,4,801
203,10,1065
203,6,1307
203,11,1528
203,18,1748
203,1,1989
203,7,2231
203,21,2471
203,20,2715
204,6,532
204,9,865
204,8,1309
205,8,446
205,6,643
205,9,886
206,20,383
206,21,626
206,9,866
206,8,1129
206,18,1413
206,7,1634
206,10,1876
206,4,2118
206,1,2338
206,6,2536
206,11,2778
207,6,756
207,8,979
207,9,1417
208,2,451
208,13,628
208,3,887
208,12,1196
208,16,1438
209,6,538
209,8,870
209,9,1200
210,11,402
210,20,534
210,4,773
210,8,1015
210,9,1283
210,18,1525
210,10,1746
210,6,1966
210,21,2209
210,7,2451
210,1,2693
211,8,433
211,6,699
211,9,939
211,10,1179
211,1,1443
211,20,1663
211,7,1840
211,18,2082
211,4,2324
211,11,2544
211,21,2742
212,18,412
212,4,678
212,1,876
213,9,476
213,6,675
213,8,873
214,6,1797
214,21,2677
214,7,3887
214,11,5097
214,8,6307
214,18,7517
214,9,8727
214,4,9937
215,4,387
215,21,630
215,9,872
215,18,1159
215,11,1400
215,6,1598
215,20,1817
215,7,2103
215,1,2345
215,8,2476
215,10,2719
216,2,829
216,13,1492
216,3,1931
216,16,2503
216,12,2943
217,13,349
217,3,547
217,12,745
217,2,943
217,16,1141
218,13,438
218,2,768
218,12,1120
218,16,1450
218,3,1780
219,8,352
219,9,549
219,6,748
220,4,351
220,1,550
220,18,747
221,2,332
221,12,574
221,13,815
221,16,1035
221,3,1277
222,3,441
222,16,683
222,2,926
222,12,1168
222,13,1410
223,3,492
223,13,711
223,2,954
223,16,1197
223,12,1439
224,2,421
224,16,620
224,1,796
224,4,1038
224,18,1304
224,13,1565
224,5,1808
224,12,2050
224,3,2291
224,19,2533
224,22,2753
225,1,471
225,18,710
225,4,973
226,2,667
226,3,998
226,16,1331
226,13,1661
226,12,1991
227,4,490
227,18,709
227,1,974
