prime,word_index,kernel_length,prefix_length,precursor_projlen,precursor_identity_defect,power,power_projlen,power_identity_defect,kernel_word_digest,precursor_word_digest,sources,precursor_factor_ids,kernel_factor_ids
3,1832,24,16,14,39,3,1,0,24b7552c36d5191302d5b12f0ac209f2844d5792,64268c8a592f7010cfc6511a1a34e7b4d6a33584,burau-experiments/src/kernel_db.json,6 8 13 11 13 10 2 13 6 8 13 11 13 10 2 13,6 8 13 11 13 10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13 10 2 13
3,1833,24,3,7,19,3,1,0,05e1e42e25dd0c425c4a65ac1641c4db755177ed,c7504ef99e1846425562c03b632fe715ac6ea65d,burau-experiments/src/kernel_db.json,13 4 13,13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10
3,1834,24,3,7,21,3,1,0,a6aea620cd0d74c8427fc108dffe03a723059d9a,35bd25d464875d6f2980dca644c38d6932978426,burau-experiments/src/kernel_db.json,13 8 13,13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10
3,1835,24,3,7,19,3,1,0,a674e714899c3ef840137a0d7a574dfcca531d87,c7504ef99e1846425562c03b632fe715ac6ea65d,burau-experiments/src/kernel_db.json,13 4 13,13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 13 10
3,1837,24,1,4,6,3,1,0,03a489a461ed230f7d518bb3135e6a17c510ba2b,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 10 13
3,1839,24,1,4,7,3,1,0,866212863cf59f51e9f46c4be1fc1eef24e17b97,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 10 13
3,1842,24,3,7,19,3,1,0,7f31d5e29d9edbf2e7c566fc4cc5add5581d20a4,c7504ef99e1846425562c03b632fe715ac6ea65d,burau-experiments/src/kernel_db.json,13 4 13,13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10
3,1845,24,3,7,21,3,1,0,bdb43ec42d3bf95851bfd1ad9b4cd460e5a40076,35bd25d464875d6f2980dca644c38d6932978426,burau-experiments/src/kernel_db.json,13 8 13,13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10
3,1845,24,8,16,55,3,1,0,bdb43ec42d3bf95851bfd1ad9b4cd460e5a40076,e0b406e9fc29251b8b58f2da83d2f0ba0e3516d9,burau-experiments/src/kernel_db.json,13 8 13 20 17 13 21 10,13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10
3,1845,24,16,16,49,3,1,0,bdb43ec42d3bf95851bfd1ad9b4cd460e5a40076,04bf32d33767e9c6b00a7ed5d7ad67f55693830c,burau-experiments/src/kernel_db.json,13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10,13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10
3,1846,24,3,7,19,3,1,0,de5da304fe80e97c7e3ba87298bc29f3c09642bf,c7504ef99e1846425562c03b632fe715ac6ea65d,burau-experiments/src/kernel_db.json,13 4 13,13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10
3,1846,24,8,16,44,3,1,0,de5da304fe80e97c7e3ba87298bc29f3c09642bf,df992a30092f399f1e3f558265844cf02629eb7b,burau-experiments/src/kernel_db.json,13 4 13 21 20 17 13 10,13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10
3,1846,24,16,16,55,3,1,0,de5da304fe80e97c7e3ba87298bc29f3c09642bf,4beb5b7ddcc60b93bb78190018548b35fed79fb4,burau-experiments/src/kernel_db.json,13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10,13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10
3,1847,24,3,7,21,3,1,0,78e7818c230be182aa02a75eaba2caf44e001eaa,35bd25d464875d6f2980dca644c38d6932978426,burau-experiments/src/kernel_db.json,13 8 13,13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10
3,1847,24,8,16,48,3,1,0,78e7818c230be182aa02a75eaba2caf44e001eaa,38568744b280d44971e776c6390218e8385d6129,burau-experiments/src/kernel_db.json,13 8 13 21 11 22 13 10,13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10
3,1847,24,16,16,59,3,1,0,78e7818c230be182aa02a75eaba2caf44e001eaa,5c1467767a3e85b13ff33e0bf620fe63099fb628,burau-experiments/src/kernel_db.json,13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10,13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10
3,1851,24,8,16,49,3,1,0,de99a0892dcdf5835707669817224c5c51c7d89a,b0e9d7d7a2ba09101e05463c555700fd9e54207e,burau-experiments/src/kernel_db.json,4 13 11 22 13 21 10 13,4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13
3,1851,24,16,16,47,3,1,0,de99a0892dcdf5835707669817224c5c51c7d89a,26feec75e1a51abba71706b48156b5a94faadd78,burau-experiments/src/kernel_db.json,4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13,4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13
3,1852,24,8,16,46,3,1,0,262952efbe262af4d0d7dd8031331d84e19b4921,769d5799648faf4e17ba680ad919a28e0f8aa7ea,burau-experiments/src/kernel_db.json,4 13 21 20 17 13 10 13,4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13
3,1852,24,16,16,47,3,1,0,262952efbe262af4d0d7dd8031331d84e19b4921,bd7bae6f18fa5d621143f2267222907fd73ff5c5,burau-experiments/src/kernel_db.json,4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13,4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13
3,1853,24,8,16,46,3,1,0,b2fdf8d77558bd557838eb03bf054a845eeb024a,8a1d54d3955dd3e36e8f9ab029ca05b1d6bd48c6,burau-experiments/src/kernel_db.json,8 13 21 11 22 13 10 13,8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13
3,1853,24,16,16,46,3,1,0,b2fdf8d77558bd557838eb03bf054a845eeb024a,231636131554f9f317aca7b95047e40f016c4452,burau-experiments/src/kernel_db.json,8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13,8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13
3,1855,24,3,7,17,3,1,0,bac67808f06166571b27e3585cfda3693f829bd6,a5b7aa637d65da3c517fc7608de9e2014186515b,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13 21
3,1856,24,3,7,17,3,1,0,00ddd422a1adc85edcad1ba79eb044badfed6d92,a5b7aa637d65da3c517fc7608de9e2014186515b,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7
3,1857,24,3,7,18,3,1,0,cc489f9c0ff9c26e4b755165a6a0ef5fe71e3afe,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7
3,1858,24,3,7,18,3,1,0,4eefb08f923cbd566ca42f54463f43e728a7135f,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 1
3,1859,24,3,7,17,3,1,0,1ff9e514fac73ffab653b82e6cdbe4f2c63acff7,a5b7aa637d65da3c517fc7608de9e2014186515b,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 6
3,1860,24,3,7,18,3,1,0,63703491dce0db65116cc960ab530c15b64f5841,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13
3,1860,24,8,16,55,3,1,0,63703491dce0db65116cc960ab530c15b64f5841,304b59034a20dda5e3cbabe0842678bc53d31497,burau-experiments/src/kernel_db.json,10 13 4 13 21 20 17 13,10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13
3,1860,24,16,16,45,3,1,0,63703491dce0db65116cc960ab530c15b64f5841,f9b133ff5d958d92a4d30ca33a7cc524dafb9689,burau-experiments/src/kernel_db.json,10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13,10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13
3,1860,24,22,5,9,3,1,0,63703491dce0db65116cc960ab530c15b64f5841,f4d3a77d52ecbf568f145983f6f391fa323a6a7f,burau-experiments/src/kernel_db.json,10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20,10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13
3,1861,24,3,7,17,3,1,0,fe501eaa261df45bdacaa4948f79d6a2e673b0a2,a5b7aa637d65da3c517fc7608de9e2014186515b,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13
3,1861,24,8,16,54,3,1,0,fe501eaa261df45bdacaa4948f79d6a2e673b0a2,26f3fd472dc21e784b6f4dc3c5606f3d5f106f95,burau-experiments/src/kernel_db.json,10 13 8 13 21 11 22 13,10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13
3,1861,24,16,16,48,3,1,0,fe501eaa261df45bdacaa4948f79d6a2e673b0a2,dd4417275384967b74830f6be6c432706813a377,burau-experiments/src/kernel_db.json,10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13,10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13
3,1861,24,22,5,9,3,1,0,fe501eaa261df45bdacaa4948f79d6a2e673b0a2,a16620e72b2239db0a11f503ab6ca3b45420749e,burau-experiments/src/kernel_db.json,10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11,10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13
3,1862,24,1,4,6,3,1,0,92d186c7d9ab5237f5f910d04a318c4c3606cc50,3ad009a144b1e8e065a75ca775c76b2fc2e5ff76,burau-experiments/src/kernel_db.json,11,11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10 13 11 13
3,1862,24,2,5,9,3,1,0,92d186c7d9ab5237f5f910d04a318c4c3606cc50,8b8ee953bb80546b58e8a4b473a0d2583a059b54,burau-experiments/src/kernel_db.json,11 16,11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10 13 11 13
3,1863,24,1,4,6,3,1,0,04acac59cc74d3ed79b3ab1929e81bdcfbbda3b3,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13
3,1863,24,2,5,9,3,1,0,04acac59cc74d3ed79b3ab1929e81bdcfbbda3b3,4716251fcf3e8d77a7cef2387c09f161001f9be4,burau-experiments/src/kernel_db.json,20 16,20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13
3,1864,24,3,7,18,3,1,0,a99544009bea65f2dd79adee1f9f0201ae09b5d1,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13
3,1865,24,3,7,17,3,1,0,84a784a58ff153304dada429c37071ab395fa8f1,a5b7aa637d65da3c517fc7608de9e2014186515b,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13
3,1866,24,3,7,18,3,1,0,b7fd3bdf0a5ad16a0e882477c0acdce0583da6ef,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13
3,1873,24,1,4,7,3,1,0,da2385f32d763b2717e2278c9de7cb15438f4af1,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 16
3,1873,24,22,5,11,3,1,0,da2385f32d763b2717e2278c9de7cb15438f4af1,2eb7def4655797e7f02c5f9f07712dfdece633fc,burau-experiments/src/kernel_db.json,15 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21,15 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 16
3,1874,24,1,4,6,3,1,0,a9d564692781401b0f3c13d16fadaba6f9d68cdb,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 16
3,1874,24,22,5,10,3,1,0,a9d564692781401b0f3c13d16fadaba6f9d68cdb,f4207c359b57e180977fb1387ab9cfac67fa7a3e,burau-experiments/src/kernel_db.json,19 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21,19 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 16
3,1875,24,1,4,7,3,1,0,8749306630a5187cf529365a61e8ad7908502eaa,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 10
3,1876,24,1,4,7,3,1,0,9e53ac8bc75b531535cbddeda9c400733ec3a4bf,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 10 13 8 13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 2
3,1877,24,1,4,6,3,1,0,5e433ff79ece7271df8dc6ca0148de1dbbf88b2f,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 10 13 4 13 10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 2
3,1879,24,1,4,7,3,1,0,82bff96fc365cb7d7924e40fb1a45378eaf3fe7a,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 2 13 10
3,1880,24,1,4,6,3,1,0,9c306680cdc5594679ac1f4f00df0ad12cfdc51a,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 2 13 10
3,1881,24,1,4,6,3,1,0,86a59f2938eb3fa7db7de3ac3401fd8140e7e6da,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 10
3,1883,24,1,4,6,3,1,0,554935ca87209e65e9b901dfb1cfce2a0bc03833,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 10 13 10
3,1884,24,1,4,7,3,1,0,117cf8a9e95119d5801f63f22f784e677839b7fb,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 10 13 10
3,1885,24,8,16,59,3,1,0,0b22ecba15ce54de8786ba79662995274b126bce,ca2f8f670301d868a9f843a0d84f54b06eb17739,burau-experiments/src/kernel_db.json,10 13 1 4 2 13 20 13,10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13
3,1885,24,16,16,48,3,1,0,0b22ecba15ce54de8786ba79662995274b126bce,8c707e00d0940305d952f10c8cd09466223b0d29,burau-experiments/src/kernel_db.json,10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13,10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13
3,1886,24,8,16,55,3,1,0,0d3c3326da6ae0227406c5ab54bda6a3011b5111,eab619a964bed29b8d98be127ef4e5f8ac18a0bd,burau-experiments/src/kernel_db.json,10 13 6 8 2 13 11 13,10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13
3,1886,24,16,16,44,3,1,0,0d3c3326da6ae0227406c5ab54bda6a3011b5111,85d3395cc7dbf667081a929fd6710571d2d55e3c,burau-experiments/src/kernel_db.json,10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13,10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13
3,1887,24,3,7,18,3,1,0,28a7f2499f3a0ec598c80819189cae679912d026,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 2 13 11 22 13 10 13 8 13 10 13 11 13 11 16 3 4 13 7 20 13
3,1888,24,3,7,17,3,1,0,73d1e136f887ca91214e4c2fb063a3fdd5f57ad7,a5b7aa637d65da3c517fc7608de9e2014186515b,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 7 11 13
3,1889,24,1,4,7,3,1,0,5a35a45587a59ff8ffac7f3b3129d22a728191db,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 16
3,1889,24,22,5,11,3,1,0,5a35a45587a59ff8ffac7f3b3129d22a728191db,34f1e695390bf91e7221c5fbd39248a21cb849df,burau-experiments/src/kernel_db.json,15 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13,15 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 16
3,1890,24,1,4,6,3,1,0,d888a3956106637122944ca42da709d0fe64cf4b,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 10
3,1893,24,1,4,6,3,1,0,d9201f105dfa7d7c9592e3ff4f97e5f02507a712,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 10
3,1894,24,1,4,7,3,1,0,dcf0db11e2f574890778b0e33096fd223cffa3cf,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 10 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 2
3,1900,24,1,4,7,3,1,0,4ef31798a21175f8a7e361ffac8c69db8cf1f460,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 10
3,1901,24,1,4,6,3,1,0,bb8a9d5830175fb6d2b7f55d1b77ccb3e27387fe,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 10
3,1902,24,8,16,49,3,1,0,0c5cb38ee56a816ff20d111d42c28f8fee0815a0,6f85411d205320644c56fcd5c13d99f6df90e9df,burau-experiments/src/kernel_db.json,10 2 13 1 4 13 20 13,10 2 13 1 4 13 20 13 10 2 13 1 4 13 20 13 10 2 13 1 4 13 20 13
3,1902,24,16,16,55,3,1,0,0c5cb38ee56a816ff20d111d42c28f8fee0815a0,3a0b5c5baea638f76903d670486bd22f9effd691,burau-experiments/src/kernel_db.json,10 2 13 1 4 13 20 13 10 2 13 1 4 13 20 13,10 2 13 1 4 13 20 13 10 2 13 1 4 13 20 13 10 2 13 1 4 13 20 13
3,1903,24,8,16,52,3,1,0,e1709f6c29bb186393d02ed13f330f5151e03fd2,10cabe64ffa389484a9c56a87b9d9e67d4e6ac4d,burau-experiments/src/kernel_db.json,10 2 13 6 8 13 11 13,10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13
3,1903,24,16,16,54,3,1,0,e1709f6c29bb186393d02ed13f330f5151e03fd2,3089faed42008a3eba2bcad4180b878edd1d3e05,burau-experiments/src/kernel_db.json,10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13,10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13
3,1904,24,1,4,6,3,1,0,248aaba4f9d84e84ce52c69f68635fb39d860665,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 7 10
3,1905,24,1,4,6,3,1,0,ffb6eba201b145f127b1759c6dc6aa7a578ab93a,3ad009a144b1e8e065a75ca775c76b2fc2e5ff76,burau-experiments/src/kernel_db.json,11,11 13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21
3,1906,24,1,4,6,3,1,0,6fc48a7908a12ad71ca83e23bdef05eee9c9b3db,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7
3,1908,24,17,13,39,3,1,0,d580e6fbf969e06e59d988a75658b6dd8c836796,5d51af99d189072db32d965485ba1e642508b8ab,burau-experiments/src/kernel_db.json,14 13 10 16 13 4 13 11 13 21 10 13 1 4 13 20 13,14 13 10 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 10
3,1911,24,17,13,40,3,1,0,e4ed5a549b126857e231a58d0edc79ded1191669,29c7757f2e6a58a168e5bde02733631fa16bc5b2,burau-experiments/src/kernel_db.json,5 13 10 16 13 8 13 20 13 21 10 13 6 8 13 11 13,5 13 10 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13 10
3,1913,24,1,4,6,3,1,0,2a5069cc29e52861ca5299b850b2e18cac9fe597,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13
3,1914,24,1,4,6,3,1,0,80e50cea8fd5f1e2393e219461b9daf1a180eb36,3ad009a144b1e8e065a75ca775c76b2fc2e5ff76,burau-experiments/src/kernel_db.json,11,11 22 13 10 13 8 13 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13
3,1915,24,1,4,6,3,1,0,406c43b62de1dbcbe1e513ebdfdd10679347e2b5,3ad009a144b1e8e065a75ca775c76b2fc2e5ff76,burau-experiments/src/kernel_db.json,11,11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13
3,1916,24,1,4,7,3,1,0,339493a8efcbf9e338ae64546275dc0511053aae,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 7 20 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 10
3,1917,24,1,4,6,3,1,0,1d03eff8d531e7eb9ac812f6cdeab02380b475a2,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 7 11 16 3 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 10
3,1918,24,1,4,7,3,1,0,8ac8b03b4bf94e923bb62358c43c70e2a638a67d,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 16 13 8 13 10
3,1919,24,1,4,6,3,1,0,ad47fac0b2b26e7eb87104bfb77d4dfc2f17836d,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16 13 4 13 10
3,1920,24,1,4,6,3,1,0,5b4b1f8dc407deb2a4c365318e780ba31bcc818c,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 10 13 8 16 13 11 19 7 4 13 4 13 10 13 11 13 10 13 6 8 13 21
3,1921,24,1,4,6,3,1,0,e532867dbdcf62ce50238dd74ef6e14ae9ab5df0,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13
3,1921,24,8,16,55,3,1,0,e532867dbdcf62ce50238dd74ef6e14ae9ab5df0,4e7dad96d0739531015139d4c1b6ea0538ee2ea7,burau-experiments/src/kernel_db.json,20 13 10 13 1 4 2 13,20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13
3,1921,24,16,16,49,3,1,0,e532867dbdcf62ce50238dd74ef6e14ae9ab5df0,259b058cdcb3b23ea3fd69678c44c2443e1bdd60,burau-experiments/src/kernel_db.json,20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13,20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13
3,1922,24,1,4,7,3,1,0,a97dd0e33f8ca3b216b161739f4e6c91c9d773eb,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 10 2 13 1 4 13 20 13 10 2 13 1 4 13 20 13 10 2 13 1 4 13 10
3,1923,24,1,4,7,3,1,0,7642f8d99fb3ce731ae05231bd2319950c00abb4,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 10
3,1924,24,1,4,6,3,1,0,ce154eab25f0e2aa791104014caa0530ed7ca400,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 10
3,1925,24,1,4,6,3,1,0,c00fc81b786d32df3e5904a75f681372ac8a16b0,3ad009a144b1e8e065a75ca775c76b2fc2e5ff76,burau-experiments/src/kernel_db.json,11,11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13
3,1925,24,8,16,45,3,1,0,c00fc81b786d32df3e5904a75f681372ac8a16b0,ba0a686e56d4fa75ad30329ab8833ed669bf70f3,burau-experiments/src/kernel_db.json,11 22 13 21 10 13 4 13,11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13
