parent_id,action,child_id
96,12,1088
96,13,1308
96,4,1530
96,22,1704
96,19,1924
96,2,2143
96,18,2297
96,16,2511
97,8,306
97,9,517
97,6,722
98,1,307
98,18,518
98,4,723
99,5,376
99,2,648
99,22,838
99,16,1048
99,12,1276
99,18,1507
99,13,1714
99,3,1934
99,19,2165
99,4,2373
99,1,2579
100,18,495
100,22,724
100,4,933
100,1,1186
100,2,1396
100,3,1600
100,5,1814
100,19,2042
100,13,2275
100,12,2501
100,16,2672
101,8,439
101,9,653
101,6,908
102,1,334
102,10,547
102,6,784
102,8,1019
102,7,1248
102,18,1482
102,21,1684
102,11,1913
102,4,2158
102,20,2367
102,9,2575
103,6,215
103,11,309
103,8,444
103,4,530
103,7,645
103,1,761
103,18,832
103,20,947
103,21,1065
103,9,1181
103,10,1296
104,2,216
104,16,308
104,12,420
104,13,531
104,3,644
105,8,433
105,6,696
105,9,915
106,8,299
106,6,542
106,9,786
107,8,315
107,9,537
107,6,756
108,2,392
108,12,607
108,16,829
108,3,1052
108,13,1307
109,4,317
109,1,535
109,18,751
110,18,393
110,4,604
110,1,825
111,3,327
111,12,574
111,13,799
111,2,983
111,16,1184
112,9,230
112,8,337
112,6,450
113,16,426
113,14,624
113,3,847
113,12,1068
113,17,1289
113,8,1511
113,2,1690
113,15,1903
113,13,2135
113,9,2273
113,6,2506
114,9,182
114,18,297
114,8,406
114,21,514
114,11,619
114,10,728
114,1,793
114,4,907
114,20,1015
114,6,1126
114,7,1237
115,3,183
115,16,296
115,2,380
115,13,488
115,12,596
116,1,301
116,4,532
116,18,717
117,5,451
117,2,694
117,16,895
117,1,1117
117,19,1318
117,4,1548
117,3,1770
117,12,1969
117,22,2162
117,18,2358
117,13,2574
118,3,281
118,16,572
118,2,734
118,13,955
118,12,1148
119,18,465
119,4,961
119,1,1370
120,18,747
120,4,1107
120,1,1443
121,6,398
121,8,588
121,9,860
122,13,356
122,2,593
122,3,802
122,12,1062
122,16,1290
123,9,238
123,8,353
123,6,463
124,4,239
124,18,352
124,1,464
125,9,335
125,6,621
125,8,808
126,8,288
126,6,523
126,9,764
127,13,321
127,3,564
127,12,809
127,16,1045
127,2,1264
128,1,455
128,18,673
128,4,936
129,9,436
129,6,731
129,8,881
130,16,341
130,2,580
130,12,800
130,3,1023
130,13,1247
131,11,483
131,8,1002
131,10,1356
131,9,1658
131,20,2090
131,4,2478
131,1,2788
131,18,3097
131,6,3483
131,21,3839
131,7,4230
132,12,342
132,13,657
132,2,801
132,16,1024
132,3,1251
133,12,349
133,3,595
133,13,821
133,2,1001
133,16,1203
134,8,687
134,1,1257
134,18,1807
134,20,2431
134,6,3012
134,9,3408
134,4,3982
134,7,4544
134,21,5040
134,11,5589
134,10,6118
135,13,324
135,3,524
135,2,732
